Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-10T23:00:00.000000,France,France,FR,51.94,78.22,86.2,22.18,opendata.reseaux-energies.fr,false,""
2024-01-11T00:00:00.000000,France,France,FR,49.83,75.43,86.76,22.33,opendata.reseaux-energies.fr,false,""
2024-01-11T01:00:00.000000,France,France,FR,50.15,75.75,86.64,22.65,opendata.reseaux-energies.fr,false,""
2024-01-11T02:00:00.000000,France,France,FR,49.59,75.02,86.8,22.4,opendata.reseaux-energies.fr,false,""
2024-01-11T03:00:00.000000,France,France,FR,51.09,76.93,86.52,22.56,opendata.reseaux-energies.fr,false,""
2024-01-11T04:00:00.000000,France,France,FR,52.76,78.84,86.29,22.74,opendata.reseaux-energies.fr,false,""
2024-01-11T05:00:00.000000,France,France,FR,54.53,81.14,85.82,23.24,opendata.reseaux-energies.fr,false,""
2024-01-11T06:00:00.000000,France,France,FR,52.73,78.54,86.4,25.72,opendata.reseaux-energies.fr,false,""
2024-01-11T07:00:00.000000,France,France,FR,54.19,79.64,86.86,26.84,opendata.reseaux-energies.fr,false,""
2024-01-11T08:00:00.000000,France,France,FR,53.4,78.39,87.22,27.17,opendata.reseaux-energies.fr,false,""
2024-01-11T09:00:00.000000,France,France,FR,52.11,77.17,87.41,27.4,opendata.reseaux-energies.fr,false,""
2024-01-11T10:00:00.000000,France,France,FR,54.98,81.19,86.73,26.31,opendata.reseaux-energies.fr,false,""
2024-01-11T11:00:00.000000,France,France,FR,54.78,81.26,86.77,26.39,opendata.reseaux-energies.fr,false,""
2024-01-11T12:00:00.000000,France,France,FR,49.84,76.08,87.37,26.33,opendata.reseaux-energies.fr,false,""
2024-01-11T13:00:00.000000,France,France,FR,45.22,70.01,88.23,26.85,opendata.reseaux-energies.fr,false,""
2024-01-11T14:00:00.000000,France,France,FR,42.1,65.48,88.94,27.96,opendata.reseaux-energies.fr,false,""
2024-01-11T15:00:00.000000,France,France,FR,43.51,66.71,88.73,28.02,opendata.reseaux-energies.fr,false,""
2024-01-11T16:00:00.000000,France,France,FR,45.15,68.26,88.48,28.16,opendata.reseaux-energies.fr,false,""
2024-01-11T17:00:00.000000,France,France,FR,46.49,69.9,88.21,29.45,opendata.reseaux-energies.fr,false,""
2024-01-11T18:00:00.000000,France,France,FR,45.82,68.85,88.49,30.36,opendata.reseaux-energies.fr,false,""
2024-01-11T19:00:00.000000,France,France,FR,44.38,67.0,88.82,29.32,opendata.reseaux-energies.fr,false,""
2024-01-11T20:00:00.000000,France,France,FR,45.54,68.59,88.42,27.8,opendata.reseaux-energies.fr,false,""
2024-01-11T21:00:00.000000,France,France,FR,50.92,75.85,86.99,25.92,opendata.reseaux-energies.fr,false,""
2024-01-11T22:00:00.000000,France,France,FR,52.71,78.28,86.53,24.92,opendata.reseaux-energies.fr,false,""
2024-01-11T23:00:00.000000,France,France,FR,54.63,80.94,85.98,23.54,opendata.reseaux-energies.fr,false,""
2024-01-12T00:00:00.000000,France,France,FR,53.12,78.85,86.47,23.23,opendata.reseaux-energies.fr,false,""
2024-01-12T01:00:00.000000,France,France,FR,52.37,77.87,86.72,23.73,opendata.reseaux-energies.fr,false,""
2024-01-12T02:00:00.000000,France,France,FR,48.93,73.39,87.61,23.79,opendata.reseaux-energies.fr,false,""
2024-01-12T03:00:00.000000,France,France,FR,48.28,72.52,87.81,23.78,opendata.reseaux-energies.fr,false,""
2024-01-12T04:00:00.000000,France,France,FR,53.39,79.31,86.45,23.32,opendata.reseaux-energies.fr,false,""
2024-01-12T05:00:00.000000,France,France,FR,58.5,85.9,85.2,23.44,opendata.reseaux-energies.fr,false,""
2024-01-12T06:00:00.000000,France,France,FR,56.41,82.58,85.93,25.2,opendata.reseaux-energies.fr,false,""
2024-01-12T07:00:00.000000,France,France,FR,53.09,78.24,86.72,26.57,opendata.reseaux-energies.fr,false,""
2024-01-12T08:00:00.000000,France,France,FR,50.06,74.3,87.5,27.2,opendata.reseaux-energies.fr,false,""
2024-01-12T09:00:00.000000,France,France,FR,48.68,72.72,88.0,28.17,opendata.reseaux-energies.fr,false,""
2024-01-12T10:00:00.000000,France,France,FR,50.23,74.87,87.74,28.3,opendata.reseaux-energies.fr,false,""
2024-01-12T11:00:00.000000,France,France,FR,51.56,76.43,87.58,28.46,opendata.reseaux-energies.fr,false,""
2024-01-12T12:00:00.000000,France,France,FR,51.89,76.77,87.58,28.06,opendata.reseaux-energies.fr,false,""
2024-01-12T13:00:00.000000,France,France,FR,51.67,76.39,87.64,27.27,opendata.reseaux-energies.fr,false,""
2024-01-12T14:00:00.000000,France,France,FR,52.3,76.93,87.46,26.84,opendata.reseaux-energies.fr,false,""
2024-01-12T15:00:00.000000,France,France,FR,53.83,78.29,87.15,25.55,opendata.reseaux-energies.fr,false,""
2024-01-12T16:00:00.000000,France,France,FR,54.17,78.26,87.14,24.82,opendata.reseaux-energies.fr,false,""
2024-01-12T17:00:00.000000,France,France,FR,53.76,77.76,87.3,25.56,opendata.reseaux-energies.fr,false,""
2024-01-12T18:00:00.000000,France,France,FR,52.59,76.49,87.45,25.85,opendata.reseaux-energies.fr,false,""
2024-01-12T19:00:00.000000,France,France,FR,54.02,78.3,87.18,24.95,opendata.reseaux-energies.fr,false,""
2024-01-12T20:00:00.000000,France,France,FR,50.77,74.86,87.43,22.75,opendata.reseaux-energies.fr,false,""
2024-01-12T21:00:00.000000,France,France,FR,52.28,77.01,86.96,21.55,opendata.reseaux-energies.fr,false,""
2024-01-12T22:00:00.000000,France,France,FR,55.95,81.6,86.3,21.19,opendata.reseaux-energies.fr,false,""
2024-01-12T23:00:00.000000,France,France,FR,55.4,80.74,86.48,20.11,opendata.reseaux-energies.fr,false,""
2024-01-13T00:00:00.000000,France,France,FR,51.81,76.07,87.53,19.93,opendata.reseaux-energies.fr,false,""
2024-01-13T01:00:00.000000,France,France,FR,50.84,74.53,88.14,20.09,opendata.reseaux-energies.fr,false,""
2024-01-13T02:00:00.000000,France,France,FR,48.07,70.93,88.9,18.33,opendata.reseaux-energies.fr,false,""
2024-01-13T03:00:00.000000,France,France,FR,45.3,67.75,89.2,17.5,opendata.reseaux-energies.fr,false,""
2024-01-13T04:00:00.000000,France,France,FR,46.16,68.73,89.09,16.98,opendata.reseaux-energies.fr,false,""
2024-01-13T05:00:00.000000,France,France,FR,46.19,68.87,88.99,18.02,opendata.reseaux-energies.fr,false,""
2024-01-13T06:00:00.000000,France,France,FR,50.86,74.92,87.73,18.94,opendata.reseaux-energies.fr,false,""
2024-01-13T07:00:00.000000,France,France,FR,52.29,77.16,87.07,20.5,opendata.reseaux-energies.fr,false,""
2024-01-13T08:00:00.000000,France,France,FR,52.27,77.07,87.2,22.26,opendata.reseaux-energies.fr,false,""
2024-01-13T09:00:00.000000,France,France,FR,52.42,77.46,87.37,24.4,opendata.reseaux-energies.fr,false,""
2024-01-13T10:00:00.000000,France,France,FR,54.88,81.18,87.23,24.78,opendata.reseaux-energies.fr,false,""
2024-01-13T11:00:00.000000,France,France,FR,60.06,87.93,86.76,25.26,opendata.reseaux-energies.fr,false,""
2024-01-13T12:00:00.000000,France,France,FR,58.24,86.17,86.92,24.19,opendata.reseaux-energies.fr,false,""
2024-01-13T13:00:00.000000,France,France,FR,56.94,84.4,86.99,24.15,opendata.reseaux-energies.fr,false,""
2024-01-13T14:00:00.000000,France,France,FR,55.12,81.72,86.98,22.7,opendata.reseaux-energies.fr,false,""
2024-01-13T15:00:00.000000,France,France,FR,52.1,77.38,86.94,21.26,opendata.reseaux-energies.fr,false,""
2024-01-13T16:00:00.000000,France,France,FR,53.83,79.13,86.62,21.03,opendata.reseaux-energies.fr,false,""
2024-01-13T17:00:00.000000,France,France,FR,56.76,82.43,86.37,22.68,opendata.reseaux-energies.fr,false,""
2024-01-13T18:00:00.000000,France,France,FR,59.98,85.92,86.01,23.29,opendata.reseaux-energies.fr,false,""
2024-01-13T19:00:00.000000,France,France,FR,61.16,87.21,85.8,21.99,opendata.reseaux-energies.fr,false,""
2024-01-13T20:00:00.000000,France,France,FR,61.76,87.9,85.68,20.4,opendata.reseaux-energies.fr,false,""
2024-01-13T21:00:00.000000,France,France,FR,58.84,84.52,86.23,19.59,opendata.reseaux-energies.fr,false,""
2024-01-13T22:00:00.000000,France,France,FR,58.9,84.92,85.85,18.99,opendata.reseaux-energies.fr,false,""
2024-01-13T23:00:00.000000,France,France,FR,58.79,84.61,86.09,19.15,opendata.reseaux-energies.fr,false,""
2024-01-14T00:00:00.000000,France,France,FR,47.44,70.38,88.93,20.15,opendata.reseaux-energies.fr,false,""
2024-01-14T01:00:00.000000,France,France,FR,43.34,65.09,90.09,20.33,opendata.reseaux-energies.fr,false,""
2024-01-14T02:00:00.000000,France,France,FR,38.52,58.79,91.45,19.86,opendata.reseaux-energies.fr,false,""
2024-01-14T03:00:00.000000,France,France,FR,35.77,55.47,91.94,19.1,opendata.reseaux-energies.fr,false,""
2024-01-14T04:00:00.000000,France,France,FR,36.13,55.82,91.89,18.83,opendata.reseaux-energies.fr,false,""
2024-01-14T05:00:00.000000,France,France,FR,39.01,59.12,91.56,19.2,opendata.reseaux-energies.fr,false,""
2024-01-14T06:00:00.000000,France,France,FR,39.12,59.23,91.53,19.48,opendata.reseaux-energies.fr,false,""
2024-01-14T07:00:00.000000,France,France,FR,40.04,60.39,91.37,20.47,opendata.reseaux-energies.fr,false,""
2024-01-14T08:00:00.000000,France,France,FR,40.22,60.91,91.27,21.69,opendata.reseaux-energies.fr,false,""
2024-01-14T09:00:00.000000,France,France,FR,40.0,61.21,91.12,23.49,opendata.reseaux-energies.fr,false,""
2024-01-14T10:00:00.000000,France,France,FR,40.3,62.4,90.56,24.9,opendata.reseaux-energies.fr,false,""
2024-01-14T11:00:00.000000,France,France,FR,40.34,62.73,90.58,26.37,opendata.reseaux-energies.fr,false,""
2024-01-14T12:00:00.000000,France,France,FR,33.75,54.86,91.68,25.85,opendata.reseaux-energies.fr,false,""
2024-01-14T13:00:00.000000,France,France,FR,35.18,56.59,91.26,24.16,opendata.reseaux-energies.fr,false,""
2024-01-14T14:00:00.000000,France,France,FR,36.33,57.78,90.86,22.3,opendata.reseaux-energies.fr,false,""
2024-01-14T15:00:00.000000,France,France,FR,33.52,54.07,91.24,21.26,opendata.reseaux-energies.fr,false,""
2024-01-14T16:00:00.000000,France,France,FR,35.32,55.98,90.86,20.95,opendata.reseaux-energies.fr,false,""
2024-01-14T17:00:00.000000,France,France,FR,42.85,64.77,89.87,23.25,opendata.reseaux-energies.fr,false,""
2024-01-14T18:00:00.000000,France,France,FR,43.74,65.82,89.67,23.13,opendata.reseaux-energies.fr,false,""
2024-01-14T19:00:00.000000,France,France,FR,43.34,65.62,89.41,21.55,opendata.reseaux-energies.fr,false,""
2024-01-14T20:00:00.000000,France,France,FR,41.06,62.44,90.32,21.12,opendata.reseaux-energies.fr,false,""
2024-01-14T21:00:00.000000,France,France,FR,34.41,53.92,92.07,21.33,opendata.reseaux-energies.fr,false,""
2024-01-14T22:00:00.000000,France,France,FR,34.68,54.34,91.94,21.59,opendata.reseaux-energies.fr,false,""
2024-01-14T23:00:00.000000,France,France,FR,34.1,53.7,91.97,20.9,opendata.reseaux-energies.fr,false,""
2024-01-15T00:00:00.000000,France,France,FR,30.89,49.58,92.78,20.64,opendata.reseaux-energies.fr,false,""
2024-01-15T01:00:00.000000,France,France,FR,32.1,51.03,92.56,20.23,opendata.reseaux-energies.fr,false,""
2024-01-15T02:00:00.000000,France,France,FR,29.07,47.42,93.03,19.66,opendata.reseaux-energies.fr,false,""
2024-01-15T03:00:00.000000,France,France,FR,27.67,45.8,93.16,18.78,opendata.reseaux-energies.fr,false,""
2024-01-15T04:00:00.000000,France,France,FR,29.09,47.49,92.91,19.15,opendata.reseaux-energies.fr,false,""
2024-01-15T05:00:00.000000,France,France,FR,34.01,53.88,91.59,20.4,opendata.reseaux-energies.fr,false,""
2024-01-15T06:00:00.000000,France,France,FR,44.88,67.93,88.66,21.69,opendata.reseaux-energies.fr,false,""
2024-01-15T07:00:00.000000,France,France,FR,51.09,75.53,87.2,22.38,opendata.reseaux-energies.fr,false,""
2024-01-15T08:00:00.000000,France,France,FR,50.71,74.88,87.37,23.1,opendata.reseaux-energies.fr,false,""
2024-01-15T09:00:00.000000,France,France,FR,49.13,72.93,87.87,24.08,opendata.reseaux-energies.fr,false,""
2024-01-15T10:00:00.000000,France,France,FR,47.5,71.58,88.08,25.22,opendata.reseaux-energies.fr,false,""
2024-01-15T11:00:00.000000,France,France,FR,45.98,70.13,88.31,25.87,opendata.reseaux-energies.fr,false,""
2024-01-15T12:00:00.000000,France,France,FR,43.91,67.59,88.83,25.9,opendata.reseaux-energies.fr,false,""
2024-01-15T13:00:00.000000,France,France,FR,39.62,61.81,89.98,25.59,opendata.reseaux-energies.fr,false,""
2024-01-15T14:00:00.000000,France,France,FR,42.07,64.81,89.35,25.11,opendata.reseaux-energies.fr,false,""
2024-01-15T15:00:00.000000,France,France,FR,44.71,67.37,88.93,23.91,opendata.reseaux-energies.fr,false,""
2024-01-15T16:00:00.000000,France,France,FR,45.36,67.64,88.84,22.83,opendata.reseaux-energies.fr,false,""
2024-01-15T17:00:00.000000,France,France,FR,47.31,70.04,88.4,23.6,opendata.reseaux-energies.fr,false,""
2024-01-15T18:00:00.000000,France,France,FR,47.69,70.5,88.3,23.72,opendata.reseaux-energies.fr,false,""
2024-01-15T19:00:00.000000,France,France,FR,47.7,70.51,88.3,22.41,opendata.reseaux-energies.fr,false,""
2024-01-15T20:00:00.000000,France,France,FR,47.58,70.39,88.3,21.07,opendata.reseaux-energies.fr,false,""
2024-01-15T21:00:00.000000,France,France,FR,47.44,70.41,88.24,19.65,opendata.reseaux-energies.fr,false,""
2024-01-15T22:00:00.000000,France,France,FR,46.91,70.02,88.29,19.55,opendata.reseaux-energies.fr,false,""
2024-01-15T23:00:00.000000,France,France,FR,48.65,72.44,87.89,19.22,opendata.reseaux-energies.fr,false,""
2024-01-16T00:00:00.000000,France,France,FR,46.9,70.01,88.4,18.3,opendata.reseaux-energies.fr,false,""
2024-01-16T01:00:00.000000,France,France,FR,46.8,69.89,88.4,18.28,opendata.reseaux-energies.fr,false,""
2024-01-16T02:00:00.000000,France,France,FR,45.26,67.96,88.73,18.15,opendata.reseaux-energies.fr,false,""
2024-01-16T03:00:00.000000,France,France,FR,45.09,67.81,88.75,17.93,opendata.reseaux-energies.fr,false,""
2024-01-16T04:00:00.000000,France,France,FR,49.77,73.81,87.6,17.85,opendata.reseaux-energies.fr,false,""
2024-01-16T05:00:00.000000,France,France,FR,56.66,82.84,85.82,18.84,opendata.reseaux-energies.fr,false,""
2024-01-16T06:00:00.000000,France,France,FR,55.93,81.69,85.98,20.96,opendata.reseaux-energies.fr,false,""
2024-01-16T07:00:00.000000,France,France,FR,52.92,77.61,86.78,22.43,opendata.reseaux-energies.fr,false,""
2024-01-16T08:00:00.000000,France,France,FR,51.61,76.12,87.09,23.16,opendata.reseaux-energies.fr,false,""
2024-01-16T09:00:00.000000,France,France,FR,49.65,73.85,87.58,23.71,opendata.reseaux-energies.fr,false,""
2024-01-16T10:00:00.000000,France,France,FR,50.98,75.91,87.24,24.11,opendata.reseaux-energies.fr,false,""
2024-01-16T11:00:00.000000,France,France,FR,50.67,75.73,87.35,23.82,opendata.reseaux-energies.fr,false,""
2024-01-16T12:00:00.000000,France,France,FR,47.77,72.34,88.0,23.73,opendata.reseaux-energies.fr,false,""
2024-01-16T13:00:00.000000,France,France,FR,48.59,73.47,87.74,23.35,opendata.reseaux-energies.fr,false,""
2024-01-16T14:00:00.000000,France,France,FR,47.59,71.48,88.09,22.39,opendata.reseaux-energies.fr,false,""
2024-01-16T15:00:00.000000,France,France,FR,48.48,72.09,87.84,21.81,opendata.reseaux-energies.fr,false,""
2024-01-16T16:00:00.000000,France,France,FR,48.84,72.37,87.73,22.04,opendata.reseaux-energies.fr,false,""
2024-01-16T17:00:00.000000,France,France,FR,48.97,72.42,87.8,23.03,opendata.reseaux-energies.fr,false,""
2024-01-16T18:00:00.000000,France,France,FR,49.7,73.3,87.68,23.7,opendata.reseaux-energies.fr,false,""
2024-01-16T19:00:00.000000,France,France,FR,50.63,74.55,87.49,23.6,opendata.reseaux-energies.fr,false,""
2024-01-16T20:00:00.000000,France,France,FR,46.72,70.0,88.25,22.91,opendata.reseaux-energies.fr,false,""
2024-01-16T21:00:00.000000,France,France,FR,48.12,72.1,87.84,22.2,opendata.reseaux-energies.fr,false,""
2024-01-16T22:00:00.000000,France,France,FR,49.53,73.97,87.43,21.98,opendata.reseaux-energies.fr,false,""
2024-01-16T23:00:00.000000,France,France,FR,43.41,65.86,89.15,22.63,opendata.reseaux-energies.fr,false,""
2024-01-17T00:00:00.000000,France,France,FR,36.17,56.47,91.14,22.55,opendata.reseaux-energies.fr,false,""
2024-01-17T01:00:00.000000,France,France,FR,33.78,53.25,91.76,22.85,opendata.reseaux-energies.fr,false,""
2024-01-17T02:00:00.000000,France,France,FR,32.98,52.14,91.92,22.07,opendata.reseaux-energies.fr,false,""
2024-01-17T03:00:00.000000,France,France,FR,33.63,53.02,91.74,22.49,opendata.reseaux-energies.fr,false,""
2024-01-17T04:00:00.000000,France,France,FR,33.85,53.3,91.67,22.53,opendata.reseaux-energies.fr,false,""
2024-01-17T05:00:00.000000,France,France,FR,35.12,55.04,91.23,23.14,opendata.reseaux-energies.fr,false,""
2024-01-17T06:00:00.000000,France,France,FR,37.78,58.58,90.43,25.47,opendata.reseaux-energies.fr,false,""
2024-01-17T07:00:00.000000,France,France,FR,41.61,63.65,89.33,26.45,opendata.reseaux-energies.fr,false,""
2024-01-17T08:00:00.000000,France,France,FR,41.28,63.28,89.38,27.35,opendata.reseaux-energies.fr,false,""
2024-01-17T09:00:00.000000,France,France,FR,41.1,63.15,89.42,28.29,opendata.reseaux-energies.fr,false,""
2024-01-17T10:00:00.000000,France,France,FR,40.69,62.75,89.58,29.37,opendata.reseaux-energies.fr,false,""
2024-01-17T11:00:00.000000,France,France,FR,41.55,63.61,89.57,30.2,opendata.reseaux-energies.fr,false,""
2024-01-17T12:00:00.000000,France,France,FR,40.65,62.51,89.84,30.52,opendata.reseaux-energies.fr,false,""
2024-01-17T13:00:00.000000,France,France,FR,39.06,60.38,90.3,30.44,opendata.reseaux-energies.fr,false,""
2024-01-17T14:00:00.000000,France,France,FR,38.61,59.75,90.45,30.13,opendata.reseaux-energies.fr,false,""
2024-01-17T15:00:00.000000,France,France,FR,36.48,57.33,90.78,29.42,opendata.reseaux-energies.fr,false,""
2024-01-17T16:00:00.000000,France,France,FR,37.23,58.18,90.55,28.49,opendata.reseaux-energies.fr,false,""
2024-01-17T17:00:00.000000,France,France,FR,39.33,60.8,89.95,28.94,opendata.reseaux-energies.fr,false,""
2024-01-17T18:00:00.000000,France,France,FR,40.19,61.86,89.7,28.82,opendata.reseaux-energies.fr,false,""
2024-01-17T19:00:00.000000,France,France,FR,41.11,63.13,89.42,27.33,opendata.reseaux-energies.fr,false,""
2024-01-17T20:00:00.000000,France,France,FR,41.82,64.02,89.24,25.5,opendata.reseaux-energies.fr,false,""
2024-01-17T21:00:00.000000,France,France,FR,41.08,63.11,89.45,24.17,opendata.reseaux-energies.fr,false,""
2024-01-17T22:00:00.000000,France,France,FR,42.29,64.71,89.1,24.01,opendata.reseaux-energies.fr,false,""
2024-01-17T23:00:00.000000,France,France,FR,37.25,58.59,90.24,24.75,opendata.reseaux-energies.fr,false,""
2024-01-18T00:00:00.000000,France,France,FR,28.35,47.27,92.55,25.57,opendata.reseaux-energies.fr,false,""
2024-01-18T01:00:00.000000,France,France,FR,27.94,46.78,92.67,25.98,opendata.reseaux-energies.fr,false,""
2024-01-18T02:00:00.000000,France,France,FR,26.63,45.07,93.03,25.89,opendata.reseaux-energies.fr,false,""
2024-01-18T03:00:00.000000,France,France,FR,25.17,43.22,93.41,26.09,opendata.reseaux-energies.fr,false,""
2024-01-18T04:00:00.000000,France,France,FR,25.41,43.52,93.35,26.48,opendata.reseaux-energies.fr,false,""
2024-01-18T05:00:00.000000,France,France,FR,28.05,46.91,92.59,26.37,opendata.reseaux-energies.fr,false,""
2024-01-18T06:00:00.000000,France,France,FR,36.06,57.27,90.37,26.58,opendata.reseaux-energies.fr,false,""
2024-01-18T07:00:00.000000,France,France,FR,39.36,61.52,89.43,26.83,opendata.reseaux-energies.fr,false,""
2024-01-18T08:00:00.000000,France,France,FR,39.01,61.12,89.54,27.15,opendata.reseaux-energies.fr,false,""
2024-01-18T09:00:00.000000,France,France,FR,39.0,61.35,89.54,26.97,opendata.reseaux-energies.fr,false,""
2024-01-18T10:00:00.000000,France,France,FR,38.84,61.42,89.58,27.27,opendata.reseaux-energies.fr,false,""
2024-01-18T11:00:00.000000,France,France,FR,39.02,61.85,89.53,26.75,opendata.reseaux-energies.fr,false,""
2024-01-18T12:00:00.000000,France,France,FR,38.69,61.62,89.62,26.49,opendata.reseaux-energies.fr,false,""
2024-01-18T13:00:00.000000,France,France,FR,38.79,61.71,89.61,26.23,opendata.reseaux-energies.fr,false,""
2024-01-18T14:00:00.000000,France,France,FR,40.13,63.16,89.26,25.16,opendata.reseaux-energies.fr,false,""
2024-01-18T15:00:00.000000,France,France,FR,41.54,64.61,88.89,23.65,opendata.reseaux-energies.fr,false,""
